trade_date,close,open,high,low,vol,pct_chg
20181022,4022.37,3888.03,4055.91,3888.03,648.99M,4.21
20181023,3953.62,4033.87,4037.39,3935.37,463.79M,-1.71
20181024,3984.83,3949.83,4033.1,3939.32,421.44M,0.79
20181025,4062.15,3904.32,4063.48,3882.19,600.06M,1.94
20181026,4142.91,4098.78,4238.12,4096.51,780.23M,1.99
20181029,4063.62,4159.42,4177.25,4041.22,668.45M,-1.91
20181030,4114.43,4072.83,4153.96,4037.73,605.25M,1.25
20181031,4159.0,4120.4,4188.01,4108.49,529.13M,1.08
20181008,4188.52,4279.11,4279.11,4181.69,748.04M,-4.08
20181009,4172.45,4187.65,4196.59,4155.41,473.73M,-0.38
20181101,4154.44,4192.56,4240.04,4153.16,630.65M,-0.11
20181112,4166.03,4090.43,4167.03,4089.82,487.81M,1.5
20181113,4234.16,4119.42,4248.21,4115.86,979.48M,1.64
20181114,4246.47,4234.34,4290.67,4231.75,895.23M,0.29
20181115,4288.34,4236.55,4293.98,4235.65,663.86M,0.99
20181116,4355.34,4291.7,4382.7,4283.48,906.67M,1.56
20181119,4480.14,4366.6,4480.14,4366.6,1.10B,2.87
20181102,4201.17,4207.55,4224.15,4143.07,633.67M,1.12
20181120,4365.85,4437.0,4504.44,4349.83,1.01B,-2.55
20181121,4393.52,4311.56,4414.11,4302.75,796.41M,0.63
20181122,4363.79,4399.12,4404.69,4339.64,603.44M,-0.68
20181123,4216.85,4358.08,4360.21,4200.99,714.88M,-3.37
20181126,4229.68,4219.43,4261.19,4200.81,485.75M,0.3
20181127,4232.62,4244.49,4257.81,4210.01,577.32M,0.07
20181128,4307.68,4228.24,4307.68,4214.77,565.48M,1.77
20181129,4208.36,4324.75,4353.11,4208.36,571.35M,-2.31
20181130,4230.33,4203.84,4233.16,4160.0,440.68M,0.52
20181105,4169.12,4183.01,4183.01,4123.55,544.24M,-0.76
20181106,4178.41,4157.99,4181.48,4133.69,461.30M,0.22
20181107,4155.2,4170.52,4198.86,4141.44,513.19M,-0.56
20181108,4131.28,4169.65,4179.18,4127.79,459.78M,-0.58
20181109,4104.46,4110.12,4141.58,4096.4,429.93M,-0.65
20181210,4155.36,4194.25,4211.09,4148.71,431.77M,-1.41
20181211,4240.73,4164.79,4241.37,4164.79,564.98M,2.05
20181212,4264.13,4259.82,4297.76,4251.85,527.51M,0.55
20181213,4330.8,4282.94,4357.55,4261.23,649.12M,1.56
20181214,4242.31,4312.49,4343.57,4242.31,546.18M,-2.04
20181217,4250.95,4246.31,4261.21,4206.46,423.90M,0.2
20181218,4175.36,4223.0,4240.89,4141.21,442.96M,-1.78
20181219,4163.18,4193.6,4220.29,4159.02,482.44M,-0.29
20181220,4150.32,4172.43,4199.69,4131.25,438.87M,-0.31
20181221,4078.2,4133.75,4135.64,4046.46,469.56M,-1.74
20181224,4081.93,4059.19,4084.83,4036.58,405.93M,0.09
20181225,4043.64,4044.39,4065.75,3983.02,500.31M,-0.94
20181226,4047.18,4037.38,4060.59,4026.9,357.60M,0.09
20181227,4003.52,4098.69,4109.49,4003.52,465.05M,-1.08
20181228,4039.22,4014.09,4052.46,4000.77,398.09M,0.89
20181203,4301.2,4307.4,4325.16,4245.51,626.10M,1.68
20181204,4266.08,4287.44,4287.44,4235.91,473.01M,-0.82
20181205,4258.98,4207.09,4291.71,4200.76,458.27M,-0.17
20181206,4202.88,4227.4,4240.48,4197.48,382.63M,-1.32
20181207,4214.94,4204.78,4241.14,4204.78,338.59M,0.29
20180201,6333.95,6461.4,6485.07,6313.5,1.08B,-1.82
20180212,5658.52,5595.05,5679.11,5574.14,595.54M,1.46
20180213,5732.1,5706.76,5832.1,5701.13,654.93M,1.3
20180214,5761.01,5712.55,5763.42,5675.95,460.81M,0.5
20180202,6315.36,6246.44,6320.21,6114.73,935.56M,-0.29
20180222,5825.03,5818.25,5833.01,5776.55,835.85M,1.11
20180223,5865.96,5832.95,5911.84,5800.98,759.78M,0.7
20180226,5864.83,5885.3,5893.15,5719.04,939.29M,-0.02
20180227,5767.22,5852.54,5852.54,5756.85,985.07M,-1.66
20180228,5806.37,5726.58,5864.36,5696.26,844.82M,0.68
20180205,6345.57,6235.8,6345.57,6226.3,740.03M,0.48
20180206,6072.43,6228.95,6254.31,6072.42,954.26M,-4.3
20180207,5829.93,6179.78,6191.7,5792.11,1.19B,-3.99
20180208,5819.84,5817.68,5889.18,5775.04,703.31M,-0.17
20180209,5577.08,5683.49,5703.85,5493.98,943.44M,-4.17
20180301,5780.25,5765.63,5823.18,5743.12,828.32M,-0.45
20180312,5835.94,5913.89,5917.26,5792.28,1.09B,-1.18
20180313,5808.67,5825.55,5856.85,5803.92,797.35M,-0.47
20180314,5793.05,5794.62,5830.46,5775.88,703.11M,-0.27
20180315,5757.58,5779.76,5823.96,5734.41,625.08M,-0.61
20180316,5779.47,5753.56,5820.08,5752.34,635.42M,0.38
20180319,5686.34,5764.84,5764.84,5682.67,673.18M,-1.61
20180302,5742.44,5731.47,5792.08,5701.38,689.20M,-0.65
20180320,5682.56,5656.36,5696.58,5622.04,826.27M,-0.07
20180321,5690.08,5686.52,5757.08,5679.21,1.15B,0.13
20180322,5638.66,5694.5,5702.04,5618.41,946.72M,-0.9
20180323,5433.86,5490.42,5515.41,5329.99,1.09B,-3.63
20180326,5431.41,5363.28,5431.41,5320.54,710.01M,-0.05
20180327,5501.17,5494.89,5528.19,5467.55,763.52M,1.28
20180328,5482.62,5445.15,5554.72,5432.66,550.21M,-0.34
20180329,5701.13,5493.45,5724.93,5452.78,1.02B,3.99
20180330,5644.59,5680.13,5680.13,5625.81,704.82M,-0.99
20180305,5745.6,5752.2,5812.42,5734.86,611.41M,0.06
20180306,5888.71,5758.42,5889.37,5700.99,1.01B,2.49
20180307,5819.99,5868.2,5904.62,5816.77,752.49M,-1.17
20180308,5882.36,5807.9,5884.96,5803.39,794.17M,1.07
20180309,5905.6,5886.35,5913.65,5872.54,947.94M,0.4
20180410,5617.1,5535.0,5617.1,5519.73,634.99M,1.63
20180411,5682.26,5621.18,5736.73,5609.67,697.53M,1.16
20180412,5644.86,5671.42,5684.52,5626.8,544.85M,-0.66
20180413,5615.05,5664.72,5693.2,5606.86,464.28M,-0.53
20180416,5487.06,5593.83,5615.6,5462.7,820.18M,-2.28
20180417,5399.66,5488.66,5493.22,5397.8,656.04M,-1.59
20180418,5438.63,5450.8,5470.17,5368.14,566.85M,0.72
20180419,5441.81,5437.68,5474.48,5418.62,436.41M,0.06
20180402,5646.49,5654.67,5734.8,5635.08,796.29M,0.03
20180420,5351.5,5431.3,5442.96,5347.76,506.00M,-1.66
20180423,5335.31,5346.9,5379.55,5290.0,468.18M,-0.3
20180424,5470.78,5359.14,5486.72,5359.14,656.36M,2.54
20180425,5416.99,5436.0,5446.0,5409.14,514.83M,-0.98
20180426,5318.64,5447.21,5448.24,5312.27,667.40M,-1.82
20180427,5305.82,5334.44,5349.2,5248.14,533.69M,-0.24
20180403,5598.53,5576.52,5626.95,5550.24,750.77M,-0.85
20180404,5553.94,5579.37,5631.09,5552.65,591.06M,-0.8
20180409,5527.1,5543.46,5566.99,5490.04,576.87M,-0.48
20180510,5455.08,5420.0,5459.76,5396.99,599.86M,0.79
20180511,5413.87,5455.37,5461.97,5404.63,740.06M,-0.76
20180514,5379.95,5407.81,5429.82,5370.85,543.56M,-0.63
20180515,5390.44,5388.53,5396.31,5353.96,463.62M,0.19
20180516,5360.29,5380.32,5390.02,5357.32,448.67M,-0.56
20180517,5346.92,5359.89,5392.16,5341.96,441.41M,-0.25
20180518,5386.23,5342.0,5389.64,5317.46,427.66M,0.74
20180502,5290.37,5318.25,5350.11,5274.38,522.30M,-0.29
20180521,5387.26,5408.35,5416.54,5377.02,521.72M,0.02
20180522,5348.4,5390.83,5391.07,5326.52,506.88M,-0.72
20180523,5294.78,5334.75,5334.75,5291.29,464.86M,-1.0
20180524,5274.27,5294.85,5297.65,5270.12,374.68M,-0.39
20180525,5235.32,5276.14,5285.62,5226.96,443.58M,-0.74
20180528,5207.22,5234.46,5245.28,5200.42,526.58M,-0.54
20180529,5138.0,5193.9,5200.21,5111.58,609.61M,-1.33
20180503,5316.74,5287.73,5322.55,5231.71,521.91M,0.5
20180530,5012.5,5082.85,5082.85,5007.56,635.71M,-2.44
20180531,5079.05,5029.26,5084.95,4993.64,514.50M,1.33
20180504,5323.33,5314.58,5351.12,5301.27,450.55M,0.12
20180507,5388.46,5326.9,5395.68,5318.22,528.41M,1.22
20180508,5470.27,5392.1,5498.38,5391.55,677.95M,1.52
20180509,5412.24,5452.66,5452.66,5401.22,530.66M,-1.06
20180601,5065.67,5054.68,5133.54,5044.38,537.65M,-0.26
20180611,5115.7,5063.95,5144.37,5058.35,444.62M,0.81
20180612,5152.62,5121.3,5164.73,5094.9,456.83M,0.72
20180613,5126.79,5138.07,5189.75,5122.29,498.32M,-0.5
20180614,5111.94,5105.9,5137.22,5090.99,430.88M,-0.29
20180615,5122.85,5103.48,5196.65,5096.98,650.70M,0.21
20180619,4828.2,5040.44,5040.44,4783.65,859.08M,-5.75
20180620,4864.22,4803.72,4870.44,4774.63,616.30M,0.75
20180621,4854.5,4856.97,4974.31,4849.31,725.56M,-0.2
20180622,4906.47,4826.39,4906.47,4799.6,512.69M,1.07
20180625,4785.05,4935.72,4948.0,4778.81,533.52M,-2.47
20180626,4669.8,4698.84,4704.78,4597.83,703.94M,-2.41
20180627,4549.62,4671.63,4671.63,4516.24,608.22M,-2.57
20180628,4477.85,4524.29,4566.07,4462.38,545.48M,-1.58
20180629,4588.23,4475.19,4589.41,4473.24,532.96M,2.47
20180604,5142.57,5074.65,5149.51,5074.5,549.03M,1.52
20180605,5174.87,5141.08,5179.39,5125.24,437.68M,0.63
20180606,5132.81,5162.63,5168.74,5122.68,396.90M,-0.81
20180607,5162.1,5141.64,5187.54,5136.8,452.07M,0.57
20180608,5074.74,5145.43,5152.82,5048.29,420.95M,-1.69
20180710,4417.76,4381.99,4439.54,4359.62,574.75M,1.09
20180711,4322.66,4349.13,4349.13,4277.88,506.08M,-2.15
20180712,4417.17,4327.94,4426.97,4327.94,556.16M,2.19
20180713,4449.27,4454.83,4493.43,4422.32,582.94M,0.73
20180716,4412.35,4444.62,4445.56,4374.53,531.49M,-0.83
20180717,4407.47,4399.08,4411.22,4363.82,420.55M,-0.11
20180718,4364.89,4403.74,4413.53,4363.32,429.06M,-0.97
20180719,4347.58,4370.05,4390.7,4333.98,397.12M,-0.4
20180702,4420.09,4584.76,4584.81,4380.44,655.99M,-3.66
20180720,4413.54,4344.05,4434.38,4298.44,484.05M,1.52
20180723,4495.11,4389.75,4500.96,4382.62,516.10M,1.85
20180724,4582.59,4504.36,4612.57,4504.36,752.33M,1.95
20180725,4572.62,4586.78,4589.34,4553.96,605.87M,-0.22
20180726,4569.53,4581.11,4623.34,4561.86,788.46M,-0.07
20180727,4546.84,4566.26,4583.31,4534.25,675.96M,-0.5
20180703,4460.14,4433.6,4460.14,4358.27,907.29M,0.91
20180730,4521.7,4544.01,4583.0,4500.11,560.89M,-0.55
20180731,4571.92,4523.28,4584.1,4519.49,470.50M,1.11
20180704,4359.84,4423.84,4448.56,4348.86,653.64M,-2.25
20180705,4259.47,4336.09,4361.74,4249.06,594.61M,-2.3
20180706,4269.12,4273.23,4294.95,4174.0,651.26M,0.23
20180709,4370.28,4276.7,4370.8,4271.0,575.71M,2.37
20180801,4442.12,4545.98,4545.98,4440.58,615.27M,-2.84
20180810,4431.56,4395.69,4497.39,4395.69,638.98M,1.47
20180813,4386.2,4360.96,4401.36,4329.01,476.25M,-1.02
20180814,4367.84,4380.9,4386.26,4329.57,374.73M,-0.42
20180815,4300.52,4368.7,4369.36,4299.46,683.35M,-1.54
20180816,4309.28,4258.1,4340.71,4234.02,665.11M,0.2
20180817,4275.25,4335.66,4346.83,4266.85,743.74M,-0.79
20180802,4336.94,4422.95,4423.67,4248.93,621.48M,-2.37
20180820,4321.46,4283.87,4324.26,4262.18,707.93M,1.08
20180821,4355.95,4319.02,4368.19,4300.02,632.44M,0.8
20180822,4318.4,4341.63,4346.92,4312.37,455.42M,-0.86
20180823,4293.14,4302.83,4322.29,4261.59,453.27M,-0.58
20180824,4276.89,4285.06,4303.67,4256.05,398.61M,-0.38
20180827,4376.88,4283.03,4378.18,4282.84,560.66M,2.34
20180828,4376.12,4379.46,4394.53,4367.16,461.38M,-0.02
20180829,4385.54,4366.83,4407.22,4364.22,1.06B,0.22
20180803,4291.97,4329.68,4342.82,4289.47,365.88M,-1.04
20180830,4342.64,4377.34,4395.02,4341.58,906.84M,-0.98
20180831,4349.07,4326.87,4381.22,4294.7,873.79M,0.15
20180806,4205.51,4288.9,4294.99,4185.85,429.30M,-2.01
20180807,4336.8,4221.82,4336.8,4203.76,520.18M,3.12
20180808,4281.61,4331.19,4358.0,4280.58,448.47M,-1.27
20180809,4367.28,4273.56,4394.43,4268.91,537.96M,2.0
20180910,4260.03,4282.37,4305.97,4258.49,336.73M,-0.44
20180911,4246.3,4257.83,4273.64,4225.03,291.05M,-0.32
20180912,4233.02,4240.33,4254.92,4209.72,254.34M,-0.31
20180913,4261.55,4258.13,4277.81,4220.17,827.02M,0.67
20180914,4272.88,4262.16,4287.65,4237.16,1.06B,0.27
20180917,4212.14,4250.66,4251.53,4207.47,736.36M,-1.42
20180918,4262.96,4202.17,4265.04,4192.46,658.82M,1.21
20180919,4406.5,4257.6,4433.92,4250.58,1.07B,3.37
20180920,4411.43,4386.98,4422.28,4383.7,906.34M,0.11
20180921,4517.32,4427.78,4529.69,4401.84,982.80M,2.4
20180925,4394.89,4422.56,4424.12,4376.9,759.34M,-2.71
20180926,4401.91,4399.35,4433.55,4371.06,981.78M,0.16
20180927,4358.01,4397.0,4401.47,4354.54,790.93M,-1.0
20180928,4366.55,4362.67,4398.04,4349.7,639.46M,0.2
20180903,4336.29,4333.03,4355.13,4303.86,776.86M,-0.29
20180904,4386.64,4336.84,4392.8,4319.7,894.93M,1.16
20180905,4312.12,4369.49,4376.62,4311.11,1.22B,-1.7
20180906,4255.24,4304.01,4327.95,4243.51,313.15M,-1.32
20180907,4278.77,4257.34,4320.19,4252.27,317.62M,0.55
20190110,4019.93,4034.1,4055.43,4010.63,442.75M,-0.52
20190111,4038.07,4025.0,4045.92,4005.13,398.57M,0.45
20190114,4005.03,4033.34,4040.73,3994.43,414.57M,-0.82
20190115,4044.28,4003.06,4044.75,3961.06,466.02M,0.98
20190116,4044.96,4041.28,4057.41,4030.33,495.45M,0.02
20190117,4017.1,4060.05,4061.38,4012.81,511.74M,-0.69
20190118,4068.46,4021.24,4072.68,4014.14,586.66M,1.28
20190102,3940.58,4009.1,4011.52,3927.6,362.93M,-2.44
20190121,4057.83,4067.74,4091.24,4042.61,484.20M,-0.26
20190122,4028.04,4054.19,4095.26,4018.97,518.07M,-0.73
20190123,4021.75,4023.63,4040.84,4008.58,396.21M,-0.16
20190124,4015.25,4028.93,4030.01,3989.59,413.15M,-0.16
20190125,4033.96,4022.57,4070.39,4021.41,461.46M,0.47
20190128,4028.7,4052.77,4077.55,4017.2,448.21M,-0.13
20190129,4037.56,4019.82,4051.72,3950.93,663.45M,0.22
20190103,3914.77,3905.69,3965.78,3897.94,332.60M,-0.65
20190130,4041.5,4021.5,4106.45,4009.59,561.51M,0.1
20190131,4031.3,4053.09,4071.48,4001.02,577.26M,-0.25
20190104,4000.47,3865.55,4010.0,3858.16,942.58M,2.19
20190107,4039.86,4029.4,4069.61,4022.21,851.46M,0.98
20190108,4019.74,4036.31,4036.33,4002.7,505.42M,-0.5
20190109,4041.02,4041.32,4088.29,4024.96,646.20M,0.53
20191010,4305.42,4286.93,4311.95,4271.58,295.53M,0.4
20191011,4337.0,4322.17,4349.95,4303.38,328.82M,0.73
20191014,4379.36,4357.42,4421.09,4357.0,439.90M,0.98
20191015,4346.54,4384.1,4392.29,4336.91,294.12M,-0.75
20191016,4364.84,4363.65,4447.9,4355.63,406.05M,0.42
20191017,4341.0,4372.17,4376.9,4330.09,260.12M,-0.55
20191018,4263.86,4351.51,4378.83,4249.49,299.28M,-1.78
20191021,4321.08,4270.98,4351.48,4270.98,335.92M,1.34
20191022,4326.23,4337.4,4337.4,4293.69,254.70M,0.12
20191023,4279.66,4321.78,4332.86,4262.07,257.33M,-1.08
20191024,4293.89,4284.06,4309.64,4267.69,230.95M,0.33
20191025,4333.55,4305.52,4333.84,4292.12,271.84M,0.92
20191028,4310.62,4330.32,4336.76,4284.74,316.25M,-0.53
20191029,4249.27,4312.94,4312.94,4249.27,239.06M,-1.42
20191030,4217.7,4239.77,4249.32,4213.54,235.46M,-0.74
20191031,4209.09,4228.5,4242.71,4193.85,251.36M,-0.2
20191008,4200.84,4129.57,4228.37,4122.35,307.72M,2.06
20191009,4288.45,4180.98,4291.21,4175.01,416.83M,2.09
20191101,4251.82,4200.89,4255.19,4168.06,298.05M,1.02
20191111,4129.03,4208.29,4208.29,4121.55,289.13M,-2.27
20191112,4123.77,4134.5,4145.11,4102.99,196.81M,-0.13
20191113,4083.22,4125.35,4125.35,4068.42,177.31M,-0.98
20191114,4084.13,4093.38,4096.05,4071.36,193.59M,0.02
20191115,4060.12,4090.51,4093.52,4057.33,191.86M,-0.59
20191118,4098.09,4045.02,4103.98,4029.39,194.56M,0.94
20191119,4166.8,4093.81,4168.19,4087.53,254.14M,1.68
20191120,4131.44,4158.02,4168.61,4126.34,235.03M,-0.85
20191121,4120.68,4118.07,4130.09,4093.15,194.54M,-0.26
20191122,4121.53,4119.47,4173.57,4094.65,277.22M,0.02
20191125,4258.69,4126.59,4270.58,4126.59,540.72M,3.33
20191126,4230.18,4263.16,4264.27,4214.38,364.51M,-0.67
20191127,4209.81,4225.99,4241.94,4200.84,290.29M,-0.48
20191128,4171.63,4212.92,4222.55,4157.14,220.08M,-0.91
20191129,4159.97,4171.61,4189.79,4144.9,206.59M,-0.28
20191104,4245.88,4266.19,4275.1,4229.44,266.57M,-0.14
20191105,4268.6,4251.31,4303.23,4215.5,357.74M,0.54
20191106,4219.11,4269.56,4269.56,4201.85,266.52M,-1.16
20191107,4247.04,4217.66,4260.61,4210.64,235.45M,0.66
20191108,4225.08,4266.88,4280.21,4222.08,240.77M,-0.52
20191210,4296.78,4306.64,4309.4,4276.12,306.45M,-0.33
20191211,4319.67,4308.1,4343.86,4307.39,367.67M,0.53
20191212,4310.57,4322.17,4351.83,4305.63,363.48M,-0.21
20191213,4360.41,4348.53,4374.97,4335.44,520.59M,1.16
20191216,4407.8,4368.49,4408.84,4341.86,594.98M,1.09
20191217,4498.2,4401.21,4557.69,4392.48,766.32M,2.05
20191218,4491.5,4490.29,4548.25,4482.93,450.64M,-0.15
20191219,4521.32,4492.53,4539.65,4491.24,361.92M,0.66
20191202,4221.28,4179.54,4227.71,4179.54,350.26M,1.47
20191220,4554.89,4538.63,4603.08,4538.63,517.20M,0.74
20191223,4471.48,4562.65,4577.34,4466.15,472.18M,-1.83
20191224,4430.28,4474.68,4479.01,4391.62,378.87M,-0.92
20191225,4415.27,4427.26,4432.16,4401.13,337.36M,-0.34
20191226,4508.34,4436.49,4527.65,4436.49,526.44M,2.11
20191227,4501.95,4506.55,4538.94,4488.08,522.86M,-0.14
20191203,4266.78,4203.82,4268.49,4203.11,293.82M,1.08
20191230,4578.55,4510.24,4579.16,4496.23,533.34M,1.7
20191231,4593.1,4572.0,4605.04,4551.16,408.63M,0.32
20191204,4226.53,4253.47,4259.18,4215.83,214.56M,-0.94
20191205,4221.03,4241.72,4249.09,4210.11,222.66M,-0.13
20191206,4226.55,4231.76,4232.86,4203.21,205.94M,0.13
20191209,4310.89,4240.44,4310.89,4240.44,435.15M,2.0
20190201,4084.28,4055.65,4084.92,4009.61,484.04M,1.31
20190211,4153.07,4073.36,4153.07,4069.38,548.56M,1.68
20190212,4179.55,4144.2,4194.23,4129.87,637.52M,0.64
20190213,4243.23,4178.16,4252.52,4166.27,778.11M,1.52
20190214,4236.99,4236.77,4251.45,4213.6,590.17M,-0.15
20190215,4167.97,4227.02,4230.14,4164.98,663.92M,-1.63
20190218,4291.97,4197.68,4292.11,4197.68,815.56M,2.98
20190219,4314.81,4352.5,4375.83,4285.72,1.20B,0.53
20190220,4372.88,4312.75,4388.29,4302.64,1.02B,1.35
20190221,4320.38,4378.24,4387.89,4302.36,941.68M,-1.2
20190222,4379.1,4306.0,4382.14,4268.83,887.35M,1.36
20190225,4621.15,4422.82,4630.25,4412.52,1.68B,5.53
20190226,4612.0,4661.02,4706.06,4604.46,1.76B,-0.2
20190227,4681.37,4612.93,4746.28,4611.23,1.64B,1.5
20190228,4660.59,4677.75,4743.57,4645.01,1.31B,-0.44
20190301,4706.15,4678.77,4706.7,4612.78,1.13B,0.98
20190311,4762.7,4632.61,4766.34,4616.58,1.13B,2.08
20190312,4807.92,4799.24,4866.18,4750.94,1.26B,0.95
20190313,4844.44,4815.44,4904.36,4769.84,1.47B,0.76
20190314,4723.72,4813.75,4888.16,4693.49,1.10B,-2.49
20190315,4836.87,4733.88,4877.83,4733.71,1.13B,2.4
20190318,5034.39,4861.38,5034.39,4821.48,1.37B,4.08
20190319,5032.38,5048.19,5143.07,5001.83,1.25B,-0.04
20190320,5085.11,5034.59,5106.49,4972.39,1.32B,1.05
20190321,5109.62,5095.41,5176.92,5091.17,1.51B,0.48
20190322,5153.1,5111.03,5153.1,5046.23,1.33B,0.85
20190325,5036.15,5077.66,5130.9,5031.54,1.18B,-2.27
20190326,4950.78,5066.2,5080.86,4939.88,1.08B,-1.7
20190327,5017.25,4980.75,5023.34,4917.55,905.59M,1.34
20190328,4936.32,5003.34,5035.32,4933.72,912.18M,-1.61
20190329,5172.76,4948.6,5172.76,4939.03,1.45B,4.79
20190304,4834.32,4736.25,4928.93,4736.25,1.85B,2.72
20190305,4926.39,4833.45,4927.47,4814.38,1.40B,1.9
20190306,4952.79,4941.72,4953.06,4868.94,1.60B,0.54
20190307,4924.5,4933.09,4964.36,4868.7,1.67B,-0.57
20190308,4665.72,4842.46,4870.11,4663.44,1.63B,-5.25
20190401,5344.96,5229.82,5385.14,5229.82,1.78B,3.33
20190410,5521.55,5558.89,5578.15,5487.68,1.10B,-1.4
20190411,5422.34,5526.98,5557.59,5398.19,1.12B,-1.8
20190412,5400.3,5427.52,5448.32,5358.58,917.76M,-0.41
20190415,5351.67,5490.51,5507.82,5351.67,1.13B,-0.9
20190416,5431.55,5329.68,5431.55,5232.11,1.19B,1.49
20190417,5372.04,5430.1,5432.05,5353.46,1.00B,-1.1
20190418,5304.51,5370.94,5370.94,5295.6,758.74M,-1.26
20190419,5351.83,5306.38,5351.83,5281.64,844.94M,0.89
20190402,5412.0,5382.4,5427.03,5336.74,1.68B,1.25
20190422,5138.01,5333.98,5333.98,5128.13,1.19B,-4.0
20190423,5130.76,5138.27,5195.46,5119.51,835.47M,-0.14
20190424,5162.09,5160.44,5164.49,5080.91,676.64M,0.61
20190425,4994.07,5147.5,5158.44,4987.69,819.15M,-3.25
20190426,4919.05,4974.68,4991.78,4913.34,680.93M,-1.5
20190429,4875.2,4921.48,4948.02,4847.88,739.51M,-0.89
20190403,5493.62,5379.95,5497.46,5364.2,1.67B,1.51
20190430,4922.29,4857.76,4942.98,4857.67,607.29M,0.97
20190404,5512.5,5511.61,5530.74,5437.22,1.47B,0.34
20190408,5493.89,5542.55,5603.8,5400.83,1.53B,-0.34
20190409,5599.67,5519.58,5607.38,5519.58,1.33B,1.93
20190510,4671.15,4571.15,4676.79,4482.33,699.59M,3.11
20190513,4634.81,4616.95,4643.17,4595.57,455.76M,-0.78
20190514,4593.87,4577.38,4636.45,4570.48,496.71M,-0.88
20190515,4673.94,4630.51,4686.99,4618.99,567.42M,1.74
20190516,4702.57,4658.27,4706.98,4657.27,573.78M,0.61
20190517,4543.55,4703.74,4705.14,4531.33,640.57M,-3.38
20190520,4512.37,4541.4,4554.54,4439.66,559.79M,-0.69
20190521,4562.81,4500.92,4596.4,4489.97,489.73M,1.12
20190522,4524.27,4560.54,4560.54,4499.27,415.54M,-0.84
20190523,4439.67,4506.42,4506.47,4431.86,484.91M,-1.87
20190524,4450.23,4437.19,4474.96,4427.54,375.94M,0.24
20190527,4523.35,4451.99,4525.06,4418.14,472.21M,1.64
20190528,4548.12,4522.82,4571.11,4509.29,492.95M,0.55
20190529,4511.18,4519.7,4539.95,4497.25,397.22M,-0.81
20190530,4461.41,4498.94,4498.94,4430.98,401.08M,-1.1
20190531,4462.65,4465.55,4500.77,4451.49,338.80M,0.03
20190506,4564.54,4769.39,4796.68,4521.0,976.23M,-7.27
20190507,4660.43,4606.0,4680.69,4589.15,764.38M,2.1
20190508,4633.41,4589.71,4705.57,4572.02,635.49M,-0.58
20190509,4530.12,4592.52,4633.68,4521.61,547.47M,-2.23
20190610,4420.91,4371.39,4441.65,4361.38,450.64M,1.56
20190611,4546.26,4429.05,4552.46,4429.05,635.80M,2.84
20190612,4513.86,4542.64,4551.43,4503.85,544.54M,-0.71
20190613,4500.05,4504.66,4509.41,4463.59,595.87M,-0.31
20190614,4449.33,4494.59,4513.5,4436.92,501.05M,-1.13
20190617,4449.65,4442.18,4482.14,4425.31,179.11M,0.01
20190618,4416.51,4454.97,4460.29,4400.19,179.86M,-0.74
20190619,4446.76,4499.27,4525.18,4429.78,328.70M,0.68
20190620,4523.67,4438.37,4560.56,4417.2,432.87M,1.73
20190621,4552.14,4533.72,4563.54,4528.92,381.26M,0.63
20190624,4519.44,4545.99,4548.8,4500.96,228.67M,-0.72
20190625,4482.83,4523.38,4525.83,4429.45,227.15M,-0.81
20190626,4462.35,4469.67,4492.44,4454.6,167.05M,-0.46
20190627,4480.81,4469.08,4510.06,4464.34,226.28M,0.41
20190628,4451.46,4479.8,4479.8,4433.3,202.22M,-0.66
20190603,4402.23,4466.69,4481.69,4391.5,451.01M,-1.35
20190604,4369.54,4408.72,4408.72,4354.61,412.00M,-0.74
20190605,4417.42,4409.32,4463.38,4400.14,513.54M,1.1
20190606,4353.09,4414.31,4414.78,4345.06,477.89M,-1.46
20190701,4569.97,4510.97,4569.97,4491.8,377.05M,2.66
20190710,4526.78,4596.03,4603.05,4513.45,247.88M,-1.06
20190711,4475.28,4528.84,4554.71,4470.78,247.96M,-1.14
20190712,4487.07,4457.4,4505.61,4445.5,263.24M,0.26
20190715,4493.04,4464.09,4520.24,4383.91,317.09M,0.13
20190716,4520.35,4496.93,4529.3,4487.8,260.39M,0.61
20190717,4554.53,4516.86,4571.69,4501.07,278.87M,0.76
20190718,4500.55,4540.39,4540.39,4500.27,212.29M,-1.19
20190719,4613.94,4535.92,4630.71,4535.92,369.81M,2.52
20190702,4597.33,4561.22,4602.55,4540.87,354.73M,0.6
20190722,4575.13,4614.62,4647.36,4549.78,345.71M,-0.84
20190723,4533.62,4562.52,4587.23,4504.89,272.65M,-0.91
20190724,4537.41,4542.1,4565.36,4523.52,281.17M,0.08
20190725,4543.72,4535.48,4543.72,4505.48,274.07M,0.14
20190726,4526.81,4519.7,4536.17,4505.94,230.97M,-0.37
20190729,4501.63,4512.46,4538.09,4492.59,214.32M,-0.56
20190703,4643.93,4584.93,4660.92,4561.57,407.60M,1.01
20190730,4521.89,4491.28,4557.16,4491.28,263.09M,0.45
20190731,4414.73,4485.95,4485.95,4407.19,347.11M,-2.37
20190704,4716.33,4644.05,4780.0,4644.05,572.04M,1.56
20190705,4662.61,4688.73,4694.52,4631.03,390.11M,-1.14
20190708,4579.06,4670.72,4672.95,4539.45,449.49M,-1.79
20190709,4575.32,4576.18,4615.14,4557.67,291.81M,-0.08
20190801,4341.04,4391.26,4400.91,4330.18,272.17M,-1.67
20190812,4164.7,4102.28,4164.7,4100.71,190.43M,1.63
